pID;Name;Surname;Salary;Domain;State;Role;Gender;Ethnicity;FamSituation;Performance;Rating
1318;Nan;Singh;Zone B;Admin Offices;MA;CLERK;Female;White;Divorced;Fully Meets;3
1319;Tyrone;Steans;Zone C;Admin Offices;MA;CLERK;Male;Asian;Married;Fully Meets;3
1320;Estelle;Howard;Zone B;Admin Offices;MA;CLERK;Female;White;Widowed;Fully Meets;3
1321;William;LaRotonda;Zone A;Admin Offices;MA;MANAGER;Male;Black;Single;Fully Meets;3
1322;Mia;Brown;Zone B;Admin Offices;MA;MANAGER;Female;Hispanic;Widowed;Fully Meets;3
1323;Leigh Ann;Smith;Zone B;Admin Offices;MA;CLERK;Female;Black;Divorced;Fully Meets;3
1324;Peter;Foley;Zone A;Admin Offices;MA;CLERK;Female;Hispanic;Single;Fully Meets;3
1325;Maximus;Carney;Zone B;Admin Offices;MA;CLERK;Female;Black;Divorced;Fully Meets;3
1326;Jaida;Sweeney;Zone A;Admin Offices;MA;CLERK;Male;White;Widowed;Fully Meets;3
1327;Rhys;Lawson;Zone B;Admin Offices;MA;CLERK;Male;White;Single;Fully Meets;3
1328;Skyler;Robles;Zone C;IT/IS;MA;MANAGER;Male;Asian;Single;Fully Meets;3
1329;Allyson;Keller;Zone B;Software CLERKing;MA;CLERK;Male;Black;Widowed;Fully Meets;3
1330;Eddie;Bauer;Zone A;Admin Offices;MA;CLERK;Female;White;Divorced;Fully Meets;3
1331;Roger;Taylor;Zone C;Admin Offices;MA;CLERK;Female;Black;Widowed;Fully Meets;3
1332;Marshall;Sellers;Zone B;Admin Offices;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;3
1333;Cloe;Mcgrath;Zone A;IT/IS;MA;CLERK;Male;Black;Divorced;Fully Meets;3
1334;Susan;Gordon;Zone B;IT/IS;MA;CLERK;Male;Other;Widowed;Fully Meets;3
1335;Makenna;Newton;Zone A;Software CLERKing;MA;CLERK;Female;White;Divorced;Fully Meets;3
1336;Kellen;Smith;Zone A;Admin Offices;MA;CLERK;Female;Black;Married;Fully Meets;3
1337;Sherlyn;Carroll;Zone A;Admin Offices;MA;CLERK;Female;White;Single;Fully Meets;3
1338;Rogelio;Flores;Zone C;Admin Offices;MA;CLERK;Male;Other;Widowed;Fully Meets;3
1339;Kadence;Gentry;Zone B;IT/IS;MA;CLERK;Male;Hispanic;Widowed;Fully Meets;3
1340;Willow;Golden;Zone B;IT/IS;MA;CLERK;Male;White;Divorced;Fully Meets;3
1341;Amiyah;Sims;Zone C;Software CLERKing;MA;CLERK;Female;Hispanic;Single;Fully Meets;3
1342;Jeffery;Hogan;Zone B;Admin Offices;MA;CLERK;Female;Asian;Single;Fully Meets;3
1343;Shaniya;Hamilton;Zone B;Admin Offices;MA;MANAGER;Female;White;Married;Fully Meets;3
1344;Johan;Willis;Zone A;Admin Offices;MA;CLERK;Male;White;Single;Fully Meets;3
1345;Seth;Alvarez;Zone A;Admin Offices;MA;CLERK;Male;Other;Single;Fully Meets;3
1346;Aron;Grant;Zone C;IT/IS;MA;CLERK;Male;White;Divorced;Fully Meets;3
1347;Haleigh;Carter;Zone B;IT/IS;MA;MANAGER;Male;Hispanic;Married;Fully Meets;3
1348;Tatiana;Ayala;Zone C;Software CLERKing;MA;CLERK;Female;Other;Married;Fully Meets;3
1349;Kaylynn;Mcguire;Zone B;Admin Offices;MA;MANAGER;Female;White;Divorced;Fully Meets;3
1350;Timothy;Villarreal;Zone B;Admin Offices;MA;CLERK;Female;Black;Divorced;Fully Meets;3
1351;Elliott;Petersen;Zone C;Admin Offices;MA;CLERK;Male;White;Divorced;Fully Meets;3
1352;Lily;Tyler;Zone B;Admin Offices;MA;CLERK;Male;Other;Divorced;Fully Meets;3
1353;Noe;Mann;Zone A;IT/IS;MA;MANAGER;Male;White;Single;Fully Meets;3
1354;Christina;Terry;Zone C;Software CLERKing;MA;CLERK;Female;Black;Widowed;Fully Meets;3
1355;Niko;Durham;Zone B;Admin Offices;MA;MANAGER;Female;Hispanic;Single;Fully Meets;3
1356;Dante;Strong;Zone A;Admin Offices;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
1357;Angeline;Perez;Zone C;Admin Offices;MA;MANAGER;Male;Black;Divorced;Fully Meets;3
1358;Jairo;Blanchard;Zone B;Admin Offices;MA;CLERK;Male;Black;Married;Fully Meets;3
1359;Rishi;Watkins;Zone A;Admin Offices;MA;CLERK;Male;Asian;Married;Fully Meets;3
1360;Immanuel;Goodwin;Zone B;IT/IS;MA;CLERK;Male;Asian;Divorced;PIP;3
1361;Elle;Berry;Zone A;Admin Offices;MA;MANAGER;Female;Black;Married;Exceeds;3
1362;Raphael;Francis;Zone C;Admin Offices;MA;CLERK;Female;Asian;Widowed;Exceeds;3
1363;Hadley;Barrett;Zone A;Admin Offices;MA;CLERK;Female;Asian;Divorced;PIP;3
1364;Mollie;Jenkins;Zone C;Admin Offices;MA;MANAGER;Male;White;Divorced;Exceeds;3
1365;Cali;Nolan;Zone C;Admin Offices;MA;CLERK;Male;Hispanic;Widowed;Exceeds;3
1366;Malik;Crane;Zone B;IT/IS;MA;CLERK;Male;Black;Single;Exceeds;3
1367;Bryce;Higgins;Zone B;IT/IS;MA;MANAGER;Female;White;Divorced;Exceeds;3
1368;Beatrice;Bean;Zone C;Admin Offices;MA;CLERK;Female;White;Widowed;Exceeds;3
1369;Shea;Novak;Zone C;Sales;MA;CLERK;Female;Black;Married;Exceeds;3
1370;Mateo;Mcdaniel;Zone A;Admin Offices;MA;CLERK;Female;Black;Married;Exceeds;3
1371;Arianna;Carlson;Zone A;Admin Offices;MA;CLERK;Female;Black;Married;Exceeds;3
1372;Frankie;Davenport;Zone A;Admin Offices;MA;CLERK;Male;White;Single;Exceeds;3
1373;Morgan;Hammond;Zone A;Admin Offices;MA;CLERK;Male;Other;Divorced;Exceeds;3
1374;Judith;Mccullough;Zone B;IT/IS;MA;CLERK;Female;White;Married;Exceeds;3
1375;Luca;Francis;Zone B;Admin Offices;MA;CLERK;Female;Asian;Divorced;Exceeds;3
1376;Mallory;Figueroa;Zone B;Sales;MA;MANAGER;Female;Other;Single;Exceeds;3
1377;Larissa;Douglas;Zone A;Admin Offices;MA;CLERK;Female;White;Divorced;Exceeds;3
1378;Konnor;Rivas;Zone C;Admin Offices;MA;CLERK;Female;White;Married;PIP;3
1379;Fernanda;Yu;Zone A;Admin Offices;MA;MANAGER;Male;White;Widowed;Exceeds;3
1380;Solomon;Paul;Zone A;Admin Offices;MA;CLERK;Male;Hispanic;Single;Exceeds;3
1381;Emiliano;Young;Zone A;IT/IS;MA;CLERK;Female;Other;Single;PIP;3
1382;Mason;Ellis;Zone B;Admin Offices;MA;MANAGER;Female;White;Widowed;Exceeds;3
1383;Athena;Moore;Zone C;Admin Offices;MA;CLERK;Female;Hispanic;Divorced;Exceeds;3
1384;Karla;Farrell;Zone B;Admin Offices;MA;CLERK;Female;Other;Single;PIP;3
1385;Anderson;Meadows;Zone C;Admin Offices;MA;CLERK;Female;Hispanic;Divorced;PIP;3
1386;Jacey;Braun;Zone C;Admin Offices;MA;CLERK;Female;White;Married;Exceeds;3
1387;Nathan;Kline;Zone B;Admin Offices;MA;CLERK;Male;Hispanic;Divorced;PIP;3
1388;Gabriella;Benitez;Zone B;Admin Offices;MA;MANAGER;Female;Black;Single;Exceeds;3
1389;Juan;Gonzalez;Zone A;Production       ;MA;MANAGER;Male;Hispanic;Widowed;Exceeds;3
1390;Cayo;Gonzalez;Zone C;Production       ;MA;CLERK;Male;Asian;Married;Exceeds;3
1391;Taylor;Sparks;Zone A;Production       ;MA;MANAGER;Female;Other;Single;Needs Improvement;3
1392;Jeanette;Tippett;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;Exceeds;3
1393;Rose;Ivey;Zone C;Production       ;MA;CLERK;Female;Other;Single;Exceeds;3
1394;Elijian;Clukey;Zone A;Production       ;MA;CLERK;Male;Black;Married;Exceeds;3
1395;Jordan;Winthrop;Zone C;Production       ;MA;CLERK;Male;Black;Divorced;Exceeds;3
1396;Shari;Ngodup;Zone A;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;3
1397;John;Kretschmer;Zone A;Production       ;MA;CLERK;Male;Other;Single;Exceeds;3
1398;Debbie;Mangal;Zone C;Production       ;MA;CLERK;Female;White;Single;Needs Improvement;3
1399;Helen;Billis;Zone C;Production       ;MA;CLERK;Female;Other;Widowed;Needs Improvement;3
1400;Yen;Johnston;Zone B;Production       ;MA;CLERK;Female;White;Divorced;Exceeds;3
1401;Hong;Pham;Zone B;Production       ;MA;CLERK;Male;White;Single;Exceeds;3
1402;Linda;Bachiochi;Zone B;Production       ;MA;CLERK;Female;White;Divorced;Exceeds;3
1403;Lily;DiNocco;Zone B;Production       ;MA;CLERK;Female;White;Widowed;Exceeds;3
1404;Ned;Miller;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Single;Exceeds;3
1405;Shana;Petingill;Zone A;Production       ;MA;MANAGER;Female;Other;Single;Exceeds;3
1406;Jennifer;Cloninger;Zone A;Production       ;MA;CLERK;Female;Asian;Single;Exceeds;3
1407;Elias;Robinson;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Married;Exceeds;3
1408;Libby;Fidelia;Zone B;Production       ;MA;MANAGER;Female;Other;Single;Exceeds;3
1409;Catherine;Ybarra;Zone A;Production       ;MA;CLERK;Female;Other;Widowed;Exceeds;3
1410;Ashanti;Price;Zone C;Production       ;MA;CLERK;Female;White;Widowed;Exceeds;3
1411;Makenna;Rojas;Zone C;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;3
1412;Rory;Stone;Zone B;Production       ;MA;CLERK;Female;White;Widowed;Exceeds;3
1413;Ann;Montgomery;Zone A;Production       ;MA;CLERK;Male;Black;Widowed;Needs Improvement;3
1414;Erin;Holder;Zone C;Production       ;MA;CLERK;Male;Asian;Married;Exceeds;3
1415;Aubrey;Kim;Zone A;Production       ;MA;CLERK;Male;Asian;Divorced;Exceeds;3
1416;Edward;Love;Zone B;Production       ;MA;CLERK;Male;Asian;Widowed;Exceeds;3
1417;Paisley;Avery;Zone C;Production       ;MA;MANAGER;Female;Other;Single;Exceeds;3
1418;Kaiden;Leblanc;Zone C;Production       ;MA;MANAGER;Female;Other;Married;Needs Improvement;3
1419;Shania;Bauer;Zone C;Production       ;MA;CLERK;Female;Other;Divorced;Exceeds;3
1420;Danna;Hines;Zone B;Production       ;MA;MANAGER;Female;White;Divorced;Exceeds;3
1421;Bennett;Bowen;Zone C;Production       ;MA;MANAGER;Female;Other;Married;Exceeds;3
1422;Gianna;Lopez;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Needs Improvement;3
1423;Azaria;Young;Zone A;Production       ;MA;CLERK;Female;White;Single;Needs Improvement;3
1424;Aydin;Bautista;Zone B;Production       ;MA;CLERK;Female;Asian;Married;Needs Improvement;3
1425;Antoine;Schaefer;Zone B;Production       ;MA;CLERK;Female;Black;Single;Needs Improvement;3
1426;Milagros;Cobb;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;Exceeds;3
1427;Jean;Duffy;Zone A;Production       ;MA;MANAGER;Male;Asian;Divorced;Needs Improvement;3
1428;Campbell;Doyle;Zone C;Production       ;MA;MANAGER;Male;White;Divorced;Exceeds;3
1429;Deven;Vincent;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Exceeds;3
1430;Evangeline;Downs;Zone A;Production       ;MA;CLERK;Female;Asian;Single;Needs Improvement;3
1431;Kaley;Ali;Zone B;Production       ;MA;CLERK;Female;Black;Widowed;Exceeds;3
1432;Madeline;Bernard;Zone A;Production       ;MA;MANAGER;Male;White;Married;Exceeds;3
1433;Alijah;Singh;Zone C;Production       ;MA;CLERK;Female;White;Widowed;Needs Improvement;3
1434;Ayla;Roberts;Zone C;Production       ;MA;CLERK;Female;White;Divorced;Exceeds;3
1435;Isai;Mcfarland;Zone C;Production       ;MA;CLERK;Female;Hispanic;Single;Exceeds;3
1436;Brent;Dominguez;Zone C;Production       ;MA;CLERK;Male;Hispanic;Married;Needs Improvement;3
1437;Lorena;Graves;Zone C;Production       ;MA;MANAGER;Male;Asian;Single;Exceeds;3
1438;Lucian;Mora;Zone B;Production       ;MA;CLERK;Male;Asian;Married;Exceeds;3
1439;Dangelo;Gould;Zone A;Production       ;MA;CLERK;Female;Asian;Widowed;Needs Improvement;3
1440;Humberto;Horn;Zone A;Production       ;MA;CLERK;Female;Hispanic;Single;Needs Improvement;3
1441;Miranda;Chavez;Zone A;Production       ;MA;CLERK;Female;Hispanic;Married;Needs Improvement;3
1442;Makena;Mcintosh;Zone A;Production       ;MA;CLERK;Female;Black;Single;Needs Improvement;3
1443;Armani;Crawford;Zone C;Production       ;MA;CLERK;Female;White;Divorced;Needs Improvement;3
1444;Eugene;Bird;Zone C;Production       ;MA;CLERK;Female;White;Divorced;Needs Improvement;3
1445;Connor;Larsen;Zone C;Production       ;MA;CLERK;Female;White;Married;Exceeds;3
1446;Harley;Mccullough;Zone B;Production       ;MA;CLERK;Female;White;Married;Exceeds;3
1447;Lucian;Montoya;Zone C;Production       ;MA;MANAGER;Female;Black;Single;Exceeds;3
1448;Shiloh;Baird;Zone A;Production       ;MA;CLERK;Female;Other;Single;Needs Improvement;3
1449;Tara;Alvarado;Zone B;Production       ;MA;MANAGER;Male;Other;Divorced;Needs Improvement;3
1450;Raina;Vaughan;Zone C;Production       ;MA;MANAGER;Male;White;Single;Needs Improvement;3
1451;Sienna;Bullock;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;Needs Improvement;3
1452;Tyrese;Goodman;Zone B;Production       ;MA;CLERK;Female;White;Single;Needs Improvement;3
1453;Giovanni;Landry;Zone C;Production       ;MA;CLERK;Male;Black;Single;Needs Improvement;3
1454;Javon;Moses;Zone C;Production       ;MA;CLERK;Male;Hispanic;Married;Needs Improvement;3
1455;Alonso;Williams;Zone C;Production       ;MA;MANAGER;Female;Other;Widowed;Needs Improvement;3
1456;Kamila;Rosales;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;3
1457;Jadiel;French;Zone A;Production       ;MA;CLERK;Female;Other;Married;Exceeds;3
1458;Brennan;Jefferson;Zone A;Production       ;MA;CLERK;Female;Hispanic;Single;Exceeds;3
1459;Noe;Glenn;Zone C;Production       ;MA;CLERK;Male;Black;Single;Exceeds;3
1460;Vaughn;Kim;Zone A;Production       ;MA;CLERK;Male;Other;Divorced;Exceeds;3
1461;Anabel;Evans;Zone C;Production       ;MA;CLERK;Female;Asian;Widowed;Exceeds;3
1462;Elisabeth;Irwin;Zone C;Production       ;MA;CLERK;Female;Other;Widowed;Exceeds;3
1463;Bo;Bradford;Zone C;Production       ;MA;CLERK;Female;Hispanic;Divorced;Exceeds;3
1464;Dustin;Beasley;Zone C;Production       ;MA;MANAGER;Female;Asian;Married;Exceeds;3
1465;Dean;Winters;Zone A;Production       ;MA;CLERK;Female;Other;Single;Exceeds;3
1466;Chanel;Dougherty;Zone A;Production       ;MA;CLERK;Female;White;Widowed;Exceeds;3
1467;Phoebe;Dorsey;Zone A;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;3
1468;Coleman;Bridges;Zone A;Production       ;MA;CLERK;Female;Hispanic;Divorced;Exceeds;3
1469;Juliet;Bautista;Zone B;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;3
1470;Julia;Lawrence;Zone B;Production       ;MA;MANAGER;Female;Asian;Married;Exceeds;3
1471;Kinley;Dean;Zone B;Production       ;MA;CLERK;Male;White;Divorced;Exceeds;3
1472;Karina;Mccarthy;Zone C;Production       ;MA;MANAGER;Male;Other;Single;Exceeds;3
1473;Ruben;Kirby;Zone B;Production       ;MA;CLERK;Female;Black;Divorced;Exceeds;3
1474;Alexia;Hughes;Zone C;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;3
1475;Miles;Gill;Zone A;Production       ;MA;CLERK;Male;Other;Married;Exceeds;3
1476;Kaden;Woodard;Zone C;Production       ;MA;CLERK;Male;Other;Divorced;PIP;3
1477;Frida;Wilkins;Zone B;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;3
1478;Kamron;Doyle;Zone B;Production       ;MA;CLERK;Female;Other;Divorced;Exceeds;3
1479;Blaine;Rose;Zone B;Production       ;MA;MANAGER;Female;White;Married;Exceeds;3
1480;Elena;Gilmore;Zone B;Production       ;MA;CLERK;Male;Black;Married;Needs Improvement;3
1481;Ashlynn;Moses;Zone A;Production       ;MA;CLERK;Male;Asian;Single;Exceeds;3
1482;Esmeralda;Galvan;Zone C;Production       ;MA;MANAGER;Female;Asian;Widowed;Exceeds;3
1483;Ignacio;Wiley;Zone A;Production       ;MA;CLERK;Female;Hispanic;Single;Exceeds;3
1484;Lorena;Mahoney;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;3
1485;Krystal;Atkinson;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Exceeds;3
1486;Soren;Merritt;Zone A;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;3
1487;Frida;Salazar;Zone B;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;3
1488;Annie;Peters;Zone A;Production       ;MA;MANAGER;Female;Hispanic;Single;Fully Meets;3
1489;Zoie;Mercado;Zone A;Production       ;MA;CLERK;Female;White;Widowed;Fully Meets;3
1490;Joanna;Arias;Zone A;Production       ;MA;MANAGER;Female;White;Widowed;Needs Improvement;3
1491;Tristian;Wilcox;Zone C;Production       ;MA;MANAGER;Female;Hispanic;Married;Exceeds;3
1492;Zoey;Spence;Zone B;Production       ;MA;CLERK;Male;Other;Divorced;Exceeds;3
1493;Bradley;Barnes;Zone B;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;3
1494;Juliana;Schroeder;Zone B;Production       ;MA;MANAGER;Female;Hispanic;Divorced;Fully Meets;3
1495;Yasmin;Warren;Zone A;Production       ;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
1496;Izabella;Barron;Zone A;Production       ;MA;CLERK;Male;White;Widowed;Fully Meets;3
1497;Victoria;Soto;Zone C;Production       ;MA;CLERK;Male;Black;Widowed;Needs Improvement;3
1498;Cody;Beard;Zone B;Production       ;MA;MANAGER;Female;Black;Married;Exceeds;3
1499;Abigayle;Mccann;Zone A;Production       ;MA;CLERK;Female;Other;Married;Fully Meets;3
1500;Brenden;Marks;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;3
1501;Jaqueline;Gallagher;Zone A;Production       ;MA;CLERK;Male;Hispanic;Widowed;Fully Meets;3
1502;Abagail;Banks;Zone B;Production       ;MA;MANAGER;Male;White;Divorced;Fully Meets;3
1503;Nickolas;Guzman;Zone A;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;3
1504;Guillermo;Rose;Zone C;Production       ;MA;CLERK;Female;Other;Married;Needs Improvement;3
1505;Moises;Brock;Zone A;Production       ;MA;MANAGER;Female;Other;Widowed;Exceeds;3
1506;Hayden;Richmond;Zone B;Production       ;MA;CLERK;Female;Hispanic;Single;Exceeds;3
1507;Evelin;Sellers;Zone C;Production       ;MA;MANAGER;Female;Black;Widowed;Fully Meets;3
1508;Dereon;Hayes;Zone B;Production       ;MA;CLERK;Female;White;Single;Fully Meets;3
1509;Marlee;Mathis;Zone C;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;3
1510;Alice;House;Zone C;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;3
1511;Jonathon;Thompson;Zone C;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;3
1512;Kendal;Abbott;Zone B;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;3
1513;Holly;Taylor;Zone C;Production       ;MA;CLERK;Male;Other;Widowed;Fully Meets;3
1514;Hadassah;Blackburn;Zone C;Production       ;MA;MANAGER;Male;Hispanic;Widowed;Fully Meets;3
1515;Shaylee;Hall;Zone B;Production       ;MA;CLERK;Female;Other;Married;Fully Meets;3
1516;Richard;Nelson;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Widowed;Fully Meets;3
1517;Leyla;Davila;Zone C;Production       ;MA;CLERK;Male;White;Married;Fully Meets;3
1518;Kolten;Calhoun;Zone B;Production       ;MA;CLERK;Male;White;Divorced;Fully Meets;3
1519;Camille;Livingston;Zone B;Production       ;MA;MANAGER;Female;Asian;Single;Fully Meets;3
1520;Lilianna;Colon;Zone A;Production       ;MA;MANAGER;Female;White;Divorced;Fully Meets;3
1521;Chaim;Patrick;Zone B;Production       ;MA;CLERK;Male;Black;Single;Needs Improvement;3
1522;Amara;Castillo;Zone B;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;3
1523;Joel;Eaton;Zone B;Production       ;MA;MANAGER;Male;Other;Married;Fully Meets;3
1524;Priscilla;Walters;Zone A;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;3
1525;Nehemiah;Leach;Zone B;Production       ;MA;CLERK;Female;Asian;Widowed;Needs Improvement;3
1526;Ashtyn;Huynh;Zone B;Production       ;MA;CLERK;Female;Other;Divorced;Fully Meets;3
1527;Tristen;Reed;Zone A;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;3
1528;Braedon;Chandler;Zone A;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;3
1529;Nikolas;Hancock;Zone C;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
1530;Demetrius;Sanders;Zone B;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;3
1531;Tiana;Perry;Zone A;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;3
1532;Rene;Pena;Zone B;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;3
1533;Angelo;Fox;Zone C;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;3
1534;Ernesto;Madden;Zone B;Production       ;MA;CLERK;Male;White;Married;Fully Meets;3
1535;Amari;Christian;Zone B;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;3
1536;Lilly;Turner;Zone C;Production       ;MA;CLERK;Female;Asian;Single;Fully Meets;3
1537;Rayne;Simpson;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Divorced;Fully Meets;3
1538;Aaron;Tapia;Zone B;Production       ;MA;CLERK;Male;White;Widowed;Fully Meets;3
1539;Aimee;Santana;Zone A;Production       ;MA;CLERK;Male;Hispanic;Widowed;Fully Meets;3
1540;Raegan;Stanton;Zone C;Production       ;MA;MANAGER;Female;Black;Widowed;Fully Meets;3
1541;Johan;Sosa;Zone C;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;3
1542;Stacy;Bonilla;Zone A;Production       ;MA;MANAGER;Male;White;Married;Fully Meets;3
1543;Valery;Holder;Zone A;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;3
1544;Skye;Cochran;Zone C;Production       ;MA;CLERK;Female;Other;Married;Fully Meets;3
1545;Jerimiah;Mendez;Zone A;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
1546;Madden;Lam;Zone B;Production       ;MA;MANAGER;Female;Hispanic;Widowed;Fully Meets;3
1547;Nicole;Stone;Zone B;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;3
1548;Brice;Christian;Zone A;Production       ;MA;CLERK;Male;Asian;Widowed;Needs Improvement;3
1549;Sage;Potter;Zone C;Production       ;MA;MANAGER;Female;Other;Married;Fully Meets;3
1550;Kyle;Peck;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;3
1551;Zaniyah;Roman;Zone B;Production       ;MA;MANAGER;Female;Black;Divorced;Fully Meets;3
1552;Katie;Gutierrez;Zone C;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;3
1553;Walker;Baird;Zone C;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;3
1554;Zackery;Sutton;Zone B;Production       ;MA;MANAGER;Male;White;Widowed;Fully Meets;3
